ID,x,y,P,ETo.FAO,ETo.HAM,ETo.HAR,ETo.BLA,ETo.AVG,ETa.HAM,ETa.HAR,ETa.BLA,ETa.AVG,RD.HAM,RS,RS100,LULC_5,random
56176,-90.17083333,20.27916667,1045,1531,1290.94043,1475.067383,1511.016235,1364.299032,967.1814575,1015.026123,1031.629272,1004.612284,-427.7961121,271.3937683,300,20601,1
56310,-89.05416667,20.27916667,1104,1576,1250.082275,1470.534302,1483.600342,1327.921631,1022.239319,1087.44519,1102.991577,1070.892029,-324.8477478,274.6678772,280,20501,1
56388,-88.40416667,20.27916667,1232,1573,1243.771606,1438.475708,1481.026367,1322.856527,1093.817383,1161.657104,1197.822021,1151.098836,-287.8474426,75.30941772,372,20501,1
56576,-89.95416667,20.27083333,1024,1562,1273.362305,1503.647583,1498.023682,1348.24943,1020.395752,1024,1024,1022.798584,-406.2391663,35.65470886,268,20601,1
56685,-89.04583333,20.27083333,1105,1576,1250.068604,1470.602417,1483.597168,1327.911458,1022.214966,1087.450195,1103.961792,1071.208984,-324.8589478,275.6678772,281,20501,1
56978,-89.7125,20.2625,1045,1557,1238.156982,1481.271118,1473.813232,1316.709066,1019.418823,1047.574341,1048.289429,1038.427531,-368.1880493,26.65470886,270,20501,1
57463,-88.77083333,20.25416667,1190,1586,1244.566284,1464.770996,1480.704102,1323.27889,1043.441528,1110.178955,1133.016602,1095.545695,-295.8106384,338.7698364,338,20501,1
57509,-88.3875,20.25416667,1236,1573,1240.268188,1438.223022,1478.733398,1319.756592,1093.603638,1162.983887,1198.642822,1151.743449,-283.8205566,78.30941772,374,20501,1
57683,-90.02916667,20.24583333,1012,1554,1288.486816,1506.365234,1508.945068,1361.9729,947.6887207,995.979248,999.9467163,981.204895,-420.4249573,360.7699585,263,10102,1
57745,-89.5125,20.24583333,1104,1553,1234.79541,1468.790039,1471.655762,1313.748861,1020.267944,1090.971802,1104.016113,1071.751953,-313.5438843,255.2650604,276,20601,1
57807,-88.99583333,20.24583333,1118,1583,1253.041504,1470.619995,1485.649658,1330.577555,1076.295654,1119.977173,1121.45752,1105.910116,-319.9217224,13.65470791,288,20501,1
57856,-88.5875,20.24583333,1216,1583,1243.571533,1451.058838,1480.457031,1322.533366,1058.174927,1121.05896,1150.484619,1109.906169,-288.9693909,296.5965881,357,20501,1
57881,-88.37916667,20.24583333,1235,1573,1241.475708,1437.357788,1479.550781,1320.834066,1046.345825,1101.06897,1136.470947,1094.628581,-284.9535828,400.7692261,373,20501,1
57905,-88.17916667,20.24583333,1219,1562,1232.88208,1416.093872,1473.71521,1313.15979,1106.09082,1172.559448,1211.482544,1163.377604,-262.5181885,34.03561783,340,20501,1
58102,-89.62083333,20.2375,1055,1553,1239.275879,1477.590088,1474.614624,1317.722127,1034.050537,1057.715332,1058.543091,1050.102987,-352.8760986,25.65470886,264,20501,1
58335,-87.67916667,20.2375,1187,1520,1227.132202,1355.848022,1469.662354,1307.975586,1147.9021,1190.581543,1200.768555,1179.750732,-226.9073029,0,254,20404,1
58369,-90.47083333,20.22916667,855,1507,1279.010864,1371.651978,1503.726807,1353.916178,801.8937988,815.6972046,840.3853149,819.3254395,-509.726593,542.7335205,173,21201,1
58734,-87.42916667,20.22916667,1178,1488,1236.081055,1320.571777,1476.922607,1316.361572,1091.158081,1112.665039,1163.943237,1122.588786,-256.4224548,188.5281372,238,30000,1
58735,-90.47916667,20.22083333,850,1507,1277.436279,1367.507568,1502.810181,1352.560913,801.7363281,815.2490234,840.3603516,819.1152344,-512.508728,509.3387756,170,21201,1
58746,-90.3875,20.22083333,930,1507,1283.845581,1400.314453,1506.84314,1358.178101,904.8639526,923.572876,930,919.4789429,-473.021698,257.1098633,230,21008,1
58808,-89.87083333,20.22083333,1038,1562,1266.406372,1503.783691,1493.554321,1342.122355,978.0325928,1038,1038,1018.010864,-399.6253357,211.8716431,279,20501,1
58875,-89.3125,20.22083333,1090,1565,1234.170532,1463.580688,1471.820313,1313.387126,1000.190979,1071.024658,1088.017456,1053.077698,-311.4764709,380.807251,260,10102,1
58920,-88.9375,20.22083333,1134,1583,1251.560059,1469.249878,1485.048706,1329.389608,1036.221069,1100.36853,1123.687012,1086.75887,-310.7416077,294.7698364,294,20501,1
59047,-87.87916667,20.22083333,1186,1537,1226.59668,1384.66333,1469.282959,1307.492106,1139.206421,1190.260986,1198.184814,1175.884074,-236.9764404,0,278,20404,1
59120,-90.32916667,20.2125,977,1531,1287.683472,1421.77002,1509.202759,1361.523234,978.9489136,979.5982056,977,978.5157064,-454.9151917,9.119999886,262,20601,1
59159,-90.00416667,20.2125,1019,1554,1277.506592,1502.802734,1501.259155,1352.09078,977.5859985,1019,1019,1005.195333,-411.5197754,205.8716431,265,20601,1
59164,-89.9625,20.2125,1022,1562,1275.164551,1504.311157,1499.505127,1349.944743,976.6350098,1022,1022,1006.878337,-410.0887146,207.8716431,268,20601,1
59310,-88.74583333,20.2125,1199,1586,1243.794556,1461.550903,1480.385498,1322.658203,1050.074097,1116.762573,1140.654297,1102.496989,-291.5292664,322.2650757,343,20501,1
59374,-88.2125,20.2125,1221,1562,1234.508545,1419.855713,1475.049316,1314.688802,1103.794312,1171.391235,1208.398315,1161.194621,-267.5409241,41.03561783,345,20501,1
59535,-89.92083333,20.20416667,1032,1562,1269.630249,1506.371948,1495.789795,1345.016764,976.3426514,1032,1032,1013.44755,-404.6916504,210.8716431,275,20601,1
59700,-88.54583333,20.20416667,1217,1583,1242.238159,1447.679443,1479.861816,1321.446045,1058.031128,1120.217041,1150.740723,1109.662964,-287.6814575,296.5965881,357,20501,1
59742,-88.19583333,20.20416667,1224,1562,1233.784912,1418.685913,1474.468994,1314.012939,1060.869019,1111.75354,1147.885132,1106.835897,-261.4323425,370.7692261,343,20404,1
60173,-87.64583333,20.19583333,1190,1506,1230.356934,1350.762817,1472.186401,1310.966756,1149.156982,1192.391602,1202.708374,1181.418986,-230.8138428,0,254,20404,1
60260,-89.95416667,20.1875,1036,1562,1276.625732,1505.700806,1500.787109,1351.346191,957.5980835,1020.847107,1023.263062,1000.569417,-407.830658,330.2123718,279,10101,1
60299,-89.62916667,20.1875,1043,1553,1239.301514,1480.102905,1474.621948,1317.741659,981.4353638,1043.060425,1043.136719,1022.544169,-357.1025391,244.1850739,256,20501,1
60313,-89.5125,20.1875,1080,1553,1235.89978,1472.851074,1472.460205,1314.753255,1020.540588,1080.160278,1080.320557,1060.340474,-321.0805054,198.4101715,259,10102,1
60356,-89.15416667,20.1875,1079,1576,1238.13855,1467.118042,1475.222168,1317.166423,1012.172241,1079.040161,1079.197754,1056.803385,-321.8363037,257.7698364,257,20501,1
60478,-88.1375,20.1875,1218,1551,1232.540405,1410.647461,1473.519775,1312.866862,1060.256958,1106.437988,1144.044312,1103.579753,-253.1837769,411.3167419,330,20404,1
60536,-87.65416667,20.1875,1186,1506,1230.630005,1353.620239,1472.378296,1311.212769,1148.466431,1189.315186,1198.966064,1178.915894,-232.2339783,0,251,20404,1
60628,-89.92916667,20.17916667,1036,1562,1270.437744,1504.787109,1496.38501,1345.753499,976.9219971,1036,1036,1016.307332,-404.9267578,213.8716431,279,20601,1
60819,-88.3375,20.17916667,1220,1573,1237.461426,1434.370361,1476.842285,1317.255046,1051.959595,1107.843018,1139.286377,1099.69633,-274.8009033,377.7692261,350,20501,1
60840,-88.1625,20.17916667,1221,1551,1232.943604,1413.2771,1473.874634,1313.253947,1065.124146,1114.153809,1151.094604,1110.124186,-255.9837952,362.7692261,335,20404,1
60879,-87.8375,20.17916667,1187,1537,1229.234741,1380.367798,1470.966309,1309.81193,1125.61499,1176.362183,1190.853882,1164.277018,-234.6118774,8.517808914,273,20404,1
60933,-90.42916667,20.17083333,911,1507,1281.163574,1386.916748,1505.265015,1355.864054,871.4859619,889.3208618,911,890.6022746,-483.5289001,347.2084351,217,21003,1
60972,-90.10416667,20.17083333,1086,1554,1266.513794,1479.939453,1494.176514,1342.401367,978.6785889,1043.713379,1054.30603,1025.565999,-396.694397,264.5281372,322,10102,1
61128,-88.80416667,20.17083333,1197,1586,1242.740479,1461.88269,1479.46106,1321.647339,1051.926514,1119.783936,1142.917114,1104.875854,-288.431488,317.2650757,338,20501,1
61209,-88.12916667,20.17083333,1220,1551,1232.250244,1409.882935,1473.314087,1312.604858,1062.686157,1109.756348,1146.777588,1106.406698,-250.3144836,409.3167419,329,20404,1
61280,-87.5375,20.17083333,1184,1506,1240.684326,1338.157959,1479.635864,1320.334839,1151.687378,1184.87561,1194.209717,1176.924235,-241.0198822,0,244,20502,1
61298,-90.42916667,20.1625,913,1500,1282.446777,1386.373657,1506.256226,1357.049927,913.5649414,913.6199951,913,913.3949788,-484.8155212,68.34970856,219,21003,1
61557,-88.27083333,20.1625,1230,1563,1234.163574,1423.924316,1474.69043,1314.339193,1057.92334,1110.562134,1146.384277,1104.956584,-264.9750061,379.7692261,352,20404,1
61743,-89.7625,20.15416667,1028,1557,1250.033081,1494.929688,1482.278687,1327.448283,961.0665283,1028.050537,1028,1005.705688,-389.0409851,254.1850739,266,20501,1
61748,-89.72083333,20.15416667,1020,1557,1254.555908,1493.265503,1485.246948,1331.452922,1020.012268,1023.043823,1024.872192,1022.642761,-385.7568665,23.65470886,253,20501,1
62034,-90.37083333,20.14583333,966,1500,1284.272949,1406.840454,1507.187866,1358.577922,913.6835327,934.9296875,965.2141724,937.9424642,-461.3834229,301.0985413,258,21008,1
62084,-89.95416667,20.14583333,1040,1554,1268.325806,1501.347168,1494.942261,1343.864624,1020.791992,1040,1040,1033.597331,-404.8766479,31.51780891,284,20601,1
62528,-89.2875,20.1375,1082,1556,1211.260864,1459.717896,1455.666626,1292.729451,994.9200439,1077.135986,1082.027588,1051.361206,-298.9076233,335.3659058,251,20501,1
62627,-88.4625,20.1375,1226,1572,1239.592163,1441.464355,1478.150391,1319.111572,1035.764526,1091.279053,1124.165405,1083.736328,-277.9761658,493.2572021,358,20404,1
62633,-88.4125,20.1375,1226,1572,1236.166626,1436.587158,1475.848267,1316.060506,1036.973755,1091.243164,1126.074829,1084.763916,-273.2138672,488.2572021,355,20404,1
62734,-87.57083333,20.1375,1192,1510,1239.358521,1342.612793,1478.526245,1319.081095,1156.61731,1193.605957,1203.945313,1184.72286,-233.8998871,0,246,20502,1
62791,-90.12083333,20.12916667,1109,1539,1277.720459,1478.81311,1501.856689,1352.432536,983.3987427,1043.79541,1062.711182,1029.968445,-405.756958,273.0895691,347,20601,1
63250,-89.3125,20.12083333,1082,1556,1209.062256,1456.806763,1453.907593,1290.677368,995.815979,1077.116089,1082.026123,1051.65273,-295.716095,336.3659058,249,20501,1
63307,-88.8375,20.12083333,1192,1577,1241.096436,1462.728149,1478.23877,1320.14388,1046.41626,1114.768799,1136.803223,1099.329427,-289.0019531,335.7698364,335,20501,1
63657,-88.92916667,20.1125,1119,1577,1243.538574,1465.071655,1479.358276,1322.145142,1013.103821,1077.261597,1099.634033,1063.33315,-308.170105,402.7804871,281,30000,1
63693,-88.62916667,20.1125,1211,1577,1242.044434,1452.144775,1479.408691,1321.165853,1093.96875,1169.36438,1198.178223,1153.837118,-285.5505676,44.30941772,350,20501,1
63817,-87.59583333,20.1125,1195,1510,1240.678101,1348.135864,1479.634399,1320.3302,1141.182007,1175.740601,1198.421997,1171.781535,-232.6741333,14.51780891,249,20404,1
63935,-89.59583333,20.10416667,1023,1552,1244.174316,1482.75354,1478.197266,1322.181966,985.8152466,1023.122253,1023.186157,1010.707886,-357.6109314,222.1850739,234,20501,1
64000,-89.05416667,20.10416667,1094,1569,1239.390747,1467.229248,1476.203613,1318.328369,981.7555542,1050.284668,1068.110596,1033.383606,-316.8722839,500.8353577,266,10102,1
64120,-88.05416667,20.10416667,1209,1550,1232.988525,1401.759155,1473.874146,1313.283732,1119.270752,1177.588379,1210.051025,1168.970052,-245.4659576,17.51780891,313,20404,1
64139,-87.89583333,20.10416667,1199,1537,1232.312622,1386.875244,1473.459961,1312.695068,1126.951294,1179.594849,1201.802124,1169.449422,-236.0667877,13.51780891,287,20404,1
64420,-88.52083333,20.09583333,1216,1577,1236.542114,1443.993774,1475.956665,1316.346965,1098.835205,1176.109619,1206.871826,1160.60555,-276.3971558,42.03561783,348,20501,1
64517,-87.7125,20.09583333,1195,1525,1232.146118,1363.915283,1473.297241,1312.529826,1151.459839,1197.877197,1207.64563,1185.660889,-229.1961365,0,261,20404,1
64524,-87.65416667,20.09583333,1197,1510,1232.728638,1356.053589,1473.962524,1313.139933,1137.553467,1181.036743,1200.674438,1173.088216,-225.9837189,14.51780891,255,20404,1
64564,-90.27916667,20.0875,1036,1526,1295.801514,1440.826416,1514.674316,1368.759115,1006.333496,1036.287354,1036,1026.20695,-445.9046326,53.30941772,306,20601,1
64591,-90.05416667,20.0875,1085,1539,1266.897949,1488.52832,1494.091797,1342.629232,1020.17157,1085.398804,1085,1063.523458,-399.3712769,52.96412277,324,20601,1
64617,-89.8375,20.0875,1032,1554,1255.582397,1497.298828,1486.008667,1332.391154,1015.161743,1034.745972,1033.244629,1027.717448,-396.9689026,25.51780891,276,20501,1
64732,-88.87916667,20.0875,1170,1577,1240.279541,1461.265015,1477.522949,1319.360677,1016.674683,1081.231323,1104.041504,1067.315837,-298.2144165,464.2572021,323,20501,1
64770,-88.5625,20.0875,1208,1577,1236.011597,1445.435425,1475.40332,1315.808838,1095.125854,1171.486816,1202.462891,1156.358521,-280.3847656,37.03561783,345,20501,1
64806,-88.2625,20.0875,1228,1563,1233.930054,1422.363281,1474.664429,1314.174845,1060.291992,1111.766235,1147.567871,1106.542033,-256.0686035,408.8888245,341,20404,1
64958,-89.9625,20.07916667,1057,1554,1271.29895,1501.636597,1496.842285,1346.480062,1024.021729,1060.553345,1057,1047.191691,-404.5920715,32.51780701,299,10102,1
64965,-89.90416667,20.07916667,1043,1554,1261.317139,1500.528687,1489.932495,1337.522257,1017.496033,1047.130615,1043,1035.875549,-400.7542725,29.51780891,287,20601,1
65118,-88.62916667,20.07916667,1213,1577,1240.307007,1450.302979,1478.199951,1319.604655,1093.285889,1169.690552,1198.146973,1153.707804,-284.2580261,44.30941772,351,20501,1
65191,-88.02083333,20.07916667,1215,1550,1231.573364,1396.608276,1472.999634,1312.048787,1124.379395,1181.243408,1216.063477,1173.895426,-236.7659912,18.51780891,312,20404,1
65199,-87.95416667,20.07916667,1204,1537,1231.880371,1391.022461,1473.343994,1312.368245,1126.423828,1180.970581,1206.313721,1171.236043,-235.5894775,14.51780891,295,20404,1
65238,-87.62916667,20.07916667,1199,1510,1231.831787,1351.728882,1473.462036,1312.375203,1153.091797,1200.577026,1210.876953,1188.181925,-227.0649719,0,255,20404,1
65243,-87.5875,20.07916667,1200,1510,1240.935913,1347.475464,1479.815552,1320.562459,1118.530151,1145.558228,1193.912842,1152.667074,-232.536026,163.8076782,252,21003,1
65726,-89.5125,20.0625,1032,1552,1226.852051,1472.891479,1466.549438,1306.75118,1034.163086,1037.197266,1037.989136,1036.449829,-330.7903748,0,224,20501,1
65784,-89.02916667,20.0625,1105,1569,1234.098022,1466.043945,1472.928711,1313.708252,997.4917603,1070.373047,1086.086426,1051.317078,-311.4577026,412.2572021,273,20501,1
65786,-89.0125,20.0625,1095,1569,1240.128662,1466.358643,1476.800049,1319.019124,981.0626831,1049.603516,1067.402588,1032.689596,-318.309967,505.8353577,268,10102,1
65879,-88.2375,20.0625,1223,1563,1232.502319,1419.305054,1473.860474,1312.955037,1060.102783,1110.873413,1147.203369,1106.059855,-254.7606354,402.8888245,335,20404,1
65904,-88.02916667,20.0625,1219,1550,1233.064941,1397.819702,1474.036865,1313.388916,1124.779053,1179.978027,1219.499634,1174.752238,-235.0316315,25.30941582,314,20404,1
66033,-89.94583333,20.05416667,1055,1554,1266.475464,1500.694702,1493.563599,1342.171509,944.9680786,1016.486938,1020.719482,994.0581665,-402.3660583,396.3536072,298,10102,1
66036,-89.92083333,20.05416667,1049,1554,1263.203125,1499.760986,1491.17041,1339.19222,941.1674805,1013.767883,1018.085754,991.0070394,-402.8981018,390.3536072,294,10102,1
66080,-89.55416667,20.05416667,1029,1552,1227.14856,1475.974365,1466.337402,1306.878174,992.9743652,1029.310913,1029.421265,1017.235514,-340.9335327,170.4101715,231,10102,1
66260,-88.05416667,20.05416667,1221,1550,1231.236084,1399.499878,1472.788208,1311.753459,1125.718384,1185.28125,1221.723145,1177.574259,-234.4917603,19.51780891,316,20404,1
66305,-87.67916667,20.05416667,1202,1525,1234.355469,1358.942261,1475.171021,1314.627319,1154.471924,1203.46875,1213.894897,1190.611857,-228.2403107,0,262,20404,1
66322,-87.5375,20.05416667,1207,1510,1244.902832,1342.715332,1482.791504,1324.199056,1123.658203,1145.611694,1197.559326,1155.609741,-231.85112,164.8076782,253,21003,1
66323,-87.52916667,20.05416667,1207,1510,1245.426025,1342.008545,1483.189453,1324.680501,1123.959595,1145.674072,1197.651367,1155.761678,-232.3742981,163.8076782,252,21003,1
66402,-89.85416667,20.04583333,1038,1554,1249.830078,1494.393433,1481.953979,1327.204712,1011.147583,1040.43457,1038.347168,1029.97644,-395.0303345,27.51780891,283,20601,1
66496,-89.07083333,20.04583333,1078,1569,1238.798706,1466.488647,1475.797852,1317.798421,976.236145,1045.608154,1062.765625,1028.203308,-321.8229065,489.8353577,255,10102,1
66499,-89.04583333,20.04583333,1089,1569,1237.756348,1465.243164,1474.993164,1316.835286,994.861145,1065.087769,1082.198486,1047.382467,-317.8491211,399.2572021,263,20501,1
66579,-88.37916667,20.04583333,1223,1572,1235.78418,1431.893921,1475.755127,1315.774495,1104.249268,1175.419067,1212.236206,1163.96818,-263.7745667,58.46898651,342,20404,1
66790,-89.59583333,20.0375,1024,1552,1229.46521,1478.036133,1467.821777,1308.917399,1025.187622,1028.309204,1028.990967,1027.495931,-349.6076355,6.619677544,235,20501,1
66801,-89.50416667,20.0375,1033,1552,1226.046631,1471.926147,1465.792847,1305.962036,1002.87439,1033.370239,1033.501709,1023.248779,-329.3171692,163.5965881,224,20501,1
66918,-88.52916667,20.0375,1182,1577,1228.245361,1434.677979,1470.449585,1308.980103,1031.71106,1087.887329,1122.144287,1080.580892,-273.3700562,432.7804871,316,30000,1
66925,-88.47083333,20.0375,1212,1572,1233.245239,1438.028442,1473.676392,1313.388957,1036.517334,1093.718506,1126.041138,1085.425659,-270.6776733,475.2572021,340,20404,1
67056,-90.37083333,20.02916667,1016,1500,1279.9198,1407.768799,1504.016724,1354.618774,922.5304565,947.9891968,992.8887939,954.4694824,-448.0916138,339.0985413,296,21008,1
67130,-89.75416667,20.02916667,1003,1557,1256.585205,1484.951538,1486.753296,1333.307902,1003.990967,1006.615784,1005.716919,1005.441223,-403.0685425,17.61967659,252,10102,1
67160,-89.50416667,20.02916667,1030,1552,1225.451538,1472.39502,1465.389038,1305.430705,999.977356,1030.359497,1030.490479,1020.275777,-331.7463684,163.5965881,224,20501,1
67302,-88.32083333,20.02916667,1219,1563,1235.406128,1426.221924,1475.666992,1315.493083,1076.733521,1132.949341,1168.695679,1126.12618,-258.6987,279.3358765,333,10101,1
67491,-89.7125,20.02083333,998,1557,1254.638306,1488.115234,1485.4823,1331.586304,942.0673828,998.0043945,998,979.3572591,-396.8736572,316.4715881,242,20501,1
67578,-88.9875,20.02083333,1082,1577,1243.334717,1465.62085,1479.023315,1321.897583,989.1478271,1054.92981,1073.863647,1039.313761,-329.3042297,403.2572021,265,20501,1
67596,-88.8375,20.02083333,1177,1577,1238.24292,1459.233643,1475.958984,1317.481608,998.867981,1062.577515,1086.313354,1049.25295,-314.2724609,497.2572021,354,20501,1
